timestamp,message_id,conversation_id,agent_id,performative,protocol,sender,receivers,content,ontology,language
2026-05-15T09:13:24.816702,521858ac-503e-11f1-9b27-fdf2b1da3086,52185636-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""Twitter"", ""is_fake"": false, ""confidence"": 0.8, ""timestamp"": ""2026-05-15T09:13:22.071678""}",fake_news_ontology,
2026-05-15T09:13:29.354426,5513debe-503e-11f1-9b27-fdf2b1da3086,5513dc3e-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Descubren agua en Marte"", ""source"": ""Twitter"", ""is_fake"": false, ""confidence"": 0.88, ""timestamp"": ""2026-05-15T09:13:27.075503""}",fake_news_ontology,
2026-05-15T09:13:35.619221,580edb14-503e-11f1-9b27-fdf2b1da3086,580ed8da-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""Twitter"", ""is_fake"": false, ""confidence"": 0.95, ""timestamp"": ""2026-05-15T09:13:32.075816""}",fake_news_ontology,
2026-05-15T09:13:41.300334,5b0a972c-503e-11f1-9b27-fdf2b1da3086,5b0a93ee-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""La inteligencia artificial reemplazar\u00e1 a los programadores"", ""source"": ""Twitter"", ""is_fake"": false, ""confidence"": 0.85, ""timestamp"": ""2026-05-15T09:13:37.080999""}",fake_news_ontology,
2026-05-15T09:13:44.741896,5e05a7a0-503e-11f1-9b27-fdf2b1da3086,5e05a52a-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Descubren agua en Marte"", ""source"": ""Facebook"", ""is_fake"": false, ""confidence"": 0.76, ""timestamp"": ""2026-05-15T09:13:42.081836""}",fake_news_ontology,
2026-05-15T09:13:50.611730,61016250-503e-11f1-9b27-fdf2b1da3086,61015fa8-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""Facebook"", ""is_fake"": true, ""confidence"": 0.89, ""timestamp"": ""2026-05-15T09:13:47.087007""}",fake_news_ontology,
2026-05-15T09:13:56.532802,63fc71b6-503e-11f1-9b27-fdf2b1da3086,63fc6f2c-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""La inteligencia artificial reemplazar\u00e1 a los programadores"", ""source"": ""New York Times"", ""is_fake"": false, ""confidence"": 0.78, ""timestamp"": ""2026-05-15T09:13:52.087802""}",fake_news_ontology,
2026-05-15T09:14:01.443738,66f7f30e-503e-11f1-9b27-fdf2b1da3086,66f7f07a-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""La inteligencia artificial reemplazar\u00e1 a los programadores"", ""source"": ""WhatsApp"", ""is_fake"": false, ""confidence"": 0.96, ""timestamp"": ""2026-05-15T09:13:57.091510""}",fake_news_ontology,
2026-05-15T09:14:06.850105,69f2edfc-503e-11f1-9b27-fdf2b1da3086,69f2eb90-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""Twitter"", ""is_fake"": false, ""confidence"": 0.87, ""timestamp"": ""2026-05-15T09:14:02.091781""}",fake_news_ontology,
2026-05-15T09:14:10.189922,6cee9d8a-503e-11f1-9b27-fdf2b1da3086,6cee9b50-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""El Mundo"", ""is_fake"": true, ""confidence"": 0.83, ""timestamp"": ""2026-05-15T09:14:07.096678""}",fake_news_ontology,
2026-05-15T09:14:16.410688,6fe9a408-503e-11f1-9b27-fdf2b1da3086,6fe9a17e-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""Facebook"", ""is_fake"": false, ""confidence"": 0.77, ""timestamp"": ""2026-05-15T09:14:12.097231""}",fake_news_ontology,
2026-05-15T09:14:19.738362,72e553f0-503e-11f1-9b27-fdf2b1da3086,72e5512a-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""New York Times"", ""is_fake"": true, ""confidence"": 0.79, ""timestamp"": ""2026-05-15T09:14:17.102118""}",fake_news_ontology,
2026-05-15T09:14:26.231560,75e05bae-503e-11f1-9b27-fdf2b1da3086,75e0592e-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""WhatsApp"", ""is_fake"": true, ""confidence"": 0.93, ""timestamp"": ""2026-05-15T09:14:22.102728""}",fake_news_ontology,
2026-05-15T09:14:30.563293,78dc14c4-503e-11f1-9b27-fdf2b1da3086,78dc1280-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""La inteligencia artificial reemplazar\u00e1 a los programadores"", ""source"": ""New York Times"", ""is_fake"": true, ""confidence"": 0.71, ""timestamp"": ""2026-05-15T09:14:27.107872""}",fake_news_ontology,
2026-05-15T09:14:36.962352,7bd71da4-503e-11f1-9b27-fdf2b1da3086,7bd71b56-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""La inteligencia artificial reemplazar\u00e1 a los programadores"", ""source"": ""El Mundo"", ""is_fake"": false, ""confidence"": 0.91, ""timestamp"": ""2026-05-15T09:14:32.108492""}",fake_news_ontology,
2026-05-15T09:14:40.416151,7ed2aee2-503e-11f1-9b27-fdf2b1da3086,7ed2ac94-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""Facebook"", ""is_fake"": false, ""confidence"": 0.7, ""timestamp"": ""2026-05-15T09:14:37.112606""}",fake_news_ontology,
2026-05-15T09:14:46.390958,81cdbb50-503e-11f1-9b27-fdf2b1da3086,81cdb9ac-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""Facebook"", ""is_fake"": true, ""confidence"": 0.8, ""timestamp"": ""2026-05-15T09:14:42.113329""}",fake_news_ontology,
2026-05-15T09:14:51.114311,84c95526-503e-11f1-9b27-fdf2b1da3086,84c95300-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""Twitter"", ""is_fake"": true, ""confidence"": 0.89, ""timestamp"": ""2026-05-15T09:14:47.117664""}",fake_news_ontology,
2026-05-15T09:14:56.493326,87c45654-503e-11f1-9b27-fdf2b1da3086,87c453e8-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Nueva subida de impuestos anunciada"", ""source"": ""WhatsApp"", ""is_fake"": true, ""confidence"": 0.76, ""timestamp"": ""2026-05-15T09:14:52.118080""}",fake_news_ontology,
2026-05-15T09:15:01.524505,8ac0264e-503e-11f1-9b27-fdf2b1da3086,8ac02414-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""New York Times"", ""is_fake"": true, ""confidence"": 0.83, ""timestamp"": ""2026-05-15T09:14:57.123811""}",fake_news_ontology,
2026-05-15T09:15:04.488026,8dbb414e-503e-11f1-9b27-fdf2b1da3086,8dbb3f0a-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Descubren agua en Marte"", ""source"": ""El Mundo"", ""is_fake"": true, ""confidence"": 0.74, ""timestamp"": ""2026-05-15T09:15:02.124893""}",fake_news_ontology,
2026-05-15T09:15:12.024680,90b6c698-503e-11f1-9b27-fdf2b1da3086,90b6c3d2-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""Twitter"", ""is_fake"": true, ""confidence"": 0.95, ""timestamp"": ""2026-05-15T09:15:07.128690""}",fake_news_ontology,
2026-05-15T09:15:14.729276,93b1dae0-503e-11f1-9b27-fdf2b1da3086,93b1d8a6-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Descubren agua en Marte"", ""source"": ""New York Times"", ""is_fake"": true, ""confidence"": 0.88, ""timestamp"": ""2026-05-15T09:15:12.129623""}",fake_news_ontology,
2026-05-15T09:15:21.571590,96ad907c-503e-11f1-9b27-fdf2b1da3086,96ad8e10-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""New York Times"", ""is_fake"": true, ""confidence"": 0.79, ""timestamp"": ""2026-05-15T09:15:17.134660""}",fake_news_ontology,
2026-05-15T09:15:26.792196,99a88976-503e-11f1-9b27-fdf2b1da3086,99a8873c-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Nueva subida de impuestos anunciada"", ""source"": ""WhatsApp"", ""is_fake"": false, ""confidence"": 0.79, ""timestamp"": ""2026-05-15T09:15:22.134889""}",fake_news_ontology,
2026-05-15T09:15:30.154753,9ca44cb4-503e-11f1-9b27-fdf2b1da3086,9ca44a34-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""Facebook"", ""is_fake"": true, ""confidence"": 0.79, ""timestamp"": ""2026-05-15T09:15:27.140270""}",fake_news_ontology,
2026-05-15T09:15:35.659085,9f9f63e0-503e-11f1-9b27-fdf2b1da3086,9f9f6188-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Nueva subida de impuestos anunciada"", ""source"": ""Facebook"", ""is_fake"": true, ""confidence"": 0.79, ""timestamp"": ""2026-05-15T09:15:32.141271""}",fake_news_ontology,
2026-05-15T09:15:40.722812,a29aed58-503e-11f1-9b27-fdf2b1da3086,a29aeb00-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""Facebook"", ""is_fake"": false, ""confidence"": 0.95, ""timestamp"": ""2026-05-15T09:15:37.145181""}",fake_news_ontology,
2026-05-15T09:15:46.704739,a59605ba-503e-11f1-9b27-fdf2b1da3086,a596033a-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""Facebook"", ""is_fake"": false, ""confidence"": 0.84, ""timestamp"": ""2026-05-15T09:15:42.146197""}",fake_news_ontology,
2026-05-15T09:15:52.095431,a891a418-503e-11f1-9b27-fdf2b1da3086,a891a184-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Nueva subida de impuestos anunciada"", ""source"": ""WhatsApp"", ""is_fake"": false, ""confidence"": 0.95, ""timestamp"": ""2026-05-15T09:15:47.150647""}",fake_news_ontology,
2026-05-15T09:15:55.145718,ab8c9d80-503e-11f1-9b27-fdf2b1da3086,ab8c9b00-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""Facebook"", ""is_fake"": false, ""confidence"": 0.97, ""timestamp"": ""2026-05-15T09:15:52.150877""}",fake_news_ontology,
2026-05-15T09:16:01.568395,ae886460-503e-11f1-9b27-fdf2b1da3086,ae8861e0-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""El Mundo"", ""is_fake"": false, ""confidence"": 0.78, ""timestamp"": ""2026-05-15T09:15:57.156363""}",fake_news_ontology,
2026-05-15T09:16:06.580535,b1835c56-503e-11f1-9b27-fdf2b1da3086,b18359ea-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""Facebook"", ""is_fake"": true, ""confidence"": 0.94, ""timestamp"": ""2026-05-15T09:16:02.156559""}",fake_news_ontology,
2026-05-15T09:16:09.968930,b47f1aee-503e-11f1-9b27-fdf2b1da3086,b47f1814-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""El Mundo"", ""is_fake"": false, ""confidence"": 0.77, ""timestamp"": ""2026-05-15T09:16:07.161821""}",fake_news_ontology,
2026-05-15T09:16:14.939588,b77a33f0-503e-11f1-9b27-fdf2b1da3086,b77a3170-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Descubren agua en Marte"", ""source"": ""New York Times"", ""is_fake"": false, ""confidence"": 0.93, ""timestamp"": ""2026-05-15T09:16:12.162868""}",fake_news_ontology,
2026-05-15T09:16:20.742618,ba75e8ec-503e-11f1-9b27-fdf2b1da3086,ba75e608-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""Facebook"", ""is_fake"": true, ""confidence"": 0.99, ""timestamp"": ""2026-05-15T09:16:17.167889""}",fake_news_ontology,
2026-05-15T09:16:24.878982,bd710216-503e-11f1-9b27-fdf2b1da3086,bd70ffaa-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Nueva subida de impuestos anunciada"", ""source"": ""Facebook"", ""is_fake"": true, ""confidence"": 0.95, ""timestamp"": ""2026-05-15T09:16:22.168943""}",fake_news_ontology,
2026-05-15T09:16:29.468142,c06c84d6-503e-11f1-9b27-fdf2b1da3086,c06c824c-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""Twitter"", ""is_fake"": true, ""confidence"": 0.79, ""timestamp"": ""2026-05-15T09:16:27.172681""}",fake_news_ontology,
2026-05-15T09:16:34.280025,c36793f6-503e-11f1-9b27-fdf2b1da3086,c3679144-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Nueva subida de impuestos anunciada"", ""source"": ""Facebook"", ""is_fake"": false, ""confidence"": 0.72, ""timestamp"": ""2026-05-15T09:16:32.173452""}",fake_news_ontology,
2026-05-15T09:16:39.799746,c6633db2-503e-11f1-9b27-fdf2b1da3086,c6633b6e-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""La inteligencia artificial reemplazar\u00e1 a los programadores"", ""source"": ""Facebook"", ""is_fake"": false, ""confidence"": 0.91, ""timestamp"": ""2026-05-15T09:16:37.178216""}",fake_news_ontology,
2026-05-15T09:16:45.767868,c95e5808-503e-11f1-9b27-fdf2b1da3086,c95e5588-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""Twitter"", ""is_fake"": false, ""confidence"": 0.91, ""timestamp"": ""2026-05-15T09:16:42.179281""}",fake_news_ontology,
2026-05-15T09:16:50.622527,cc59fd00-503e-11f1-9b27-fdf2b1da3086,cc59f972-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""El Mundo"", ""is_fake"": true, ""confidence"": 0.96, ""timestamp"": ""2026-05-15T09:16:47.183867""}",fake_news_ontology,
2026-05-15T09:16:55.608518,cf54fce4-503e-11f1-9b27-fdf2b1da3086,cf54fa6e-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Im\u00e1genes exclusivas del nuevo iPhone 20"", ""source"": ""Twitter"", ""is_fake"": true, ""confidence"": 0.76, ""timestamp"": ""2026-05-15T09:16:52.184295""}",fake_news_ontology,
2026-05-15T09:17:02.068508,d2509fac-503e-11f1-9b27-fdf2b1da3086,d2509d68-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Descubren agua en Marte"", ""source"": ""El Mundo"", ""is_fake"": true, ""confidence"": 0.97, ""timestamp"": ""2026-05-15T09:16:57.188867""}",fake_news_ontology,
2026-05-15T09:17:06.817807,d54ba896-503e-11f1-9b27-fdf2b1da3086,d54ba648-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""New York Times"", ""is_fake"": true, ""confidence"": 0.73, ""timestamp"": ""2026-05-15T09:17:02.189461""}",fake_news_ontology,
2026-05-15T09:17:11.697221,d84701d0-503e-11f1-9b27-fdf2b1da3086,d846ff1e-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Nueva subida de impuestos anunciada"", ""source"": ""WhatsApp"", ""is_fake"": false, ""confidence"": 0.99, ""timestamp"": ""2026-05-15T09:17:07.192156""}",fake_news_ontology,
2026-05-15T09:17:15.851087,db4212f8-503e-11f1-9b27-fdf2b1da3086,db4210b4-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""La inteligencia artificial reemplazar\u00e1 a los programadores"", ""source"": ""El Mundo"", ""is_fake"": false, ""confidence"": 0.99, ""timestamp"": ""2026-05-15T09:17:12.193013""}",fake_news_ontology,
2026-05-15T09:17:21.404111,de3dc3bc-503e-11f1-9b27-fdf2b1da3086,de3dc128-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""La inteligencia artificial reemplazar\u00e1 a los programadores"", ""source"": ""Twitter"", ""is_fake"": false, ""confidence"": 0.77, ""timestamp"": ""2026-05-15T09:17:17.197919""}",fake_news_ontology,
2026-05-15T09:17:24.829537,e138ddea-503e-11f1-9b27-fdf2b1da3086,e138db74-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Descubren agua en Marte"", ""source"": ""Facebook"", ""is_fake"": true, ""confidence"": 0.81, ""timestamp"": ""2026-05-15T09:17:22.198990""}",fake_news_ontology,
2026-05-15T09:17:29.487403,e43493b8-503e-11f1-9b27-fdf2b1da3086,e4348f76-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""El Mundo"", ""is_fake"": true, ""confidence"": 0.89, ""timestamp"": ""2026-05-15T09:17:27.203996""}",fake_news_ontology,
2026-05-15T09:17:35.182356,e72f93ce-503e-11f1-9b27-fdf2b1da3086,e72f9194-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Nueva subida de impuestos anunciada"", ""source"": ""New York Times"", ""is_fake"": true, ""confidence"": 0.75, ""timestamp"": ""2026-05-15T09:17:32.204449""}",fake_news_ontology,
2026-05-15T09:17:39.866479,ea2b6a9e-503e-11f1-9b27-fdf2b1da3086,ea2b680a-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""La inteligencia artificial reemplazar\u00e1 a los programadores"", ""source"": ""Facebook"", ""is_fake"": true, ""confidence"": 0.98, ""timestamp"": ""2026-05-15T09:17:37.210333""}",fake_news_ontology,
2026-05-15T09:17:45.347100,ed266aaa-503e-11f1-9b27-fdf2b1da3086,ed26680c-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""Facebook"", ""is_fake"": false, ""confidence"": 0.96, ""timestamp"": ""2026-05-15T09:17:42.210728""}",fake_news_ontology,
2026-05-15T09:17:51.000033,f021cb00-503e-11f1-9b27-fdf2b1da3086,f021c876-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Descubren agua en Marte"", ""source"": ""WhatsApp"", ""is_fake"": true, ""confidence"": 0.79, ""timestamp"": ""2026-05-15T09:17:47.213596""}",fake_news_ontology,
2026-05-15T09:17:55.826388,f31ccd1e-503e-11f1-9b27-fdf2b1da3086,f31cc9d6-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""New York Times"", ""is_fake"": false, ""confidence"": 0.96, ""timestamp"": ""2026-05-15T09:17:52.214030""}",fake_news_ontology,
2026-05-15T09:18:01.603997,f6188c38-503e-11f1-9b27-fdf2b1da3086,f6188990-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""WhatsApp"", ""is_fake"": true, ""confidence"": 0.93, ""timestamp"": ""2026-05-15T09:17:57.219333""}",fake_news_ontology,
2026-05-15T09:18:05.270454,f913a120-503e-11f1-9b27-fdf2b1da3086,f9139edc-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""El caf\u00e9 prolonga la vida, seg\u00fan nuevo estudio"", ""source"": ""New York Times"", ""is_fake"": false, ""confidence"": 0.94, ""timestamp"": ""2026-05-15T09:18:02.220278""}",fake_news_ontology,
2026-05-15T09:18:10.744794,fc0f2944-503e-11f1-9b27-fdf2b1da3086,fc0f270a-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Nueva subida de impuestos anunciada"", ""source"": ""Facebook"", ""is_fake"": false, ""confidence"": 0.71, ""timestamp"": ""2026-05-15T09:18:07.224160""}",fake_news_ontology,
2026-05-15T09:18:16.094879,ff0a22fc-503e-11f1-9b27-fdf2b1da3086,ff0a204a-503e-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Nueva subida de impuestos anunciada"", ""source"": ""El Mundo"", ""is_fake"": true, ""confidence"": 0.86, ""timestamp"": ""2026-05-15T09:18:12.224379""}",fake_news_ontology,
2026-05-15T09:18:20.621801,0205da1e-503f-11f1-9b27-fdf2b1da3086,0205d79e-503f-11f1-9b27-fdf2b1da3086,gui_agent_2000@localhost:2000,inform,,mock_agent_3000@localhost:3000,gui_agent_2000@localhost:2000,"{""title"": ""Descubren agua en Marte"", ""source"": ""El Mundo"", ""is_fake"": true, ""confidence"": 0.95, ""timestamp"": ""2026-05-15T09:18:17.229473""}",fake_news_ontology,
