timestamp,event_type,agent_id,data
2026-05-15T09:13:57.100585,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '66f7f30e-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '66f7f07a-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:13:57.112409,message_received,gui_agent_2000@localhost:2000,"{'message_id': '66f7f30e-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '66f7f07a-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:01.457767,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '66f7f30e-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '66f7f07a-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:01.654606,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:14:01.645393'}
2026-05-15T09:14:02.100895,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '69f2edfc-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '69f2eb90-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:02.112206,message_received,gui_agent_2000@localhost:2000,"{'message_id': '69f2edfc-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '69f2eb90-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:02.349425,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:14:02.340117'}
2026-05-15T09:14:02.367736,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:14:02.358712'}
2026-05-15T09:14:06.861073,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '69f2edfc-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '69f2eb90-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:07.105419,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '6cee9d8a-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '6cee9b50-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:07.116792,message_received,gui_agent_2000@localhost:2000,"{'message_id': '6cee9d8a-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '6cee9b50-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:10.201704,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '6cee9d8a-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '6cee9b50-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:12.059885,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:14:12.051062'}
2026-05-15T09:14:12.106178,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '6fe9a408-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '6fe9a17e-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:12.117802,message_received,gui_agent_2000@localhost:2000,"{'message_id': '6fe9a408-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '6fe9a17e-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:12.149518,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:14:12.140434'}
2026-05-15T09:14:12.393219,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:14:12.383555'}
2026-05-15T09:14:16.420709,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '6fe9a408-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '6fe9a17e-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:17.110449,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '72e553f0-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '72e5512a-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:17.122290,message_received,gui_agent_2000@localhost:2000,"{'message_id': '72e553f0-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '72e5512a-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:19.748242,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '72e553f0-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '72e5512a-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:21.529058,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:14:21.520146'}
2026-05-15T09:14:21.619349,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:14:21.610209'}
2026-05-15T09:14:22.112030,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '75e05bae-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '75e0592e-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:22.123807,message_received,gui_agent_2000@localhost:2000,"{'message_id': '75e05bae-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '75e0592e-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:22.188060,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:14:22.179008'}
2026-05-15T09:14:26.242644,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '75e05bae-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '75e0592e-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:27.116291,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '78dc14c4-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '78dc1280-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:27.127979,message_received,gui_agent_2000@localhost:2000,"{'message_id': '78dc14c4-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '78dc1280-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:30.573891,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '78dc14c4-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '78dc1280-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:31.810779,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:14:31.801363'}
2026-05-15T09:14:32.088579,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:14:32.079510'}
2026-05-15T09:14:32.117278,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '7bd71da4-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '7bd71b56-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:32.128484,message_received,gui_agent_2000@localhost:2000,"{'message_id': '7bd71da4-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '7bd71b56-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:32.428725,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:14:32.420296'}
2026-05-15T09:14:36.973506,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '7bd71da4-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '7bd71b56-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:37.121559,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '7ed2aee2-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '7ed2ac94-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:37.133233,message_received,gui_agent_2000@localhost:2000,"{'message_id': '7ed2aee2-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '7ed2ac94-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:40.426288,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '7ed2aee2-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '7ed2ac94-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:42.052781,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:14:42.042551'}
2026-05-15T09:14:42.116514,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:14:42.111483'}
2026-05-15T09:14:42.116659,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '81cdbb50-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '81cdb9ac-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:42.128048,message_received,gui_agent_2000@localhost:2000,"{'message_id': '81cdbb50-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '81cdb9ac-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:42.263185,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:14:42.254014'}
2026-05-15T09:14:46.402581,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '81cdbb50-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '81cdb9ac-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:47.127797,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '84c95526-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '84c95300-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:47.139913,message_received,gui_agent_2000@localhost:2000,"{'message_id': '84c95526-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '84c95300-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:51.125078,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '84c95526-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '84c95300-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:51.602578,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:14:51.592644'}
2026-05-15T09:14:51.917180,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:14:51.908035'}
2026-05-15T09:14:52.128028,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '87c45654-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '87c453e8-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:52.140514,message_received,gui_agent_2000@localhost:2000,"{'message_id': '87c45654-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '87c453e8-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:14:52.191689,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:14:52.183056'}
2026-05-15T09:14:56.504135,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '87c45654-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '87c453e8-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:14:57.133047,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '8ac0264e-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '8ac02414-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:14:57.144196,message_received,gui_agent_2000@localhost:2000,"{'message_id': '8ac0264e-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '8ac02414-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:01.535376,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '8ac0264e-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '8ac02414-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:01.838657,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:15:01.829850'}
2026-05-15T09:15:02.047749,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:15:02.038781'}
2026-05-15T09:15:02.134283,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '8dbb414e-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '8dbb3f0a-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:02.146374,message_received,gui_agent_2000@localhost:2000,"{'message_id': '8dbb414e-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '8dbb3f0a-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:02.386439,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:15:02.377404'}
2026-05-15T09:15:04.498836,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '8dbb414e-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '8dbb3f0a-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:07.137547,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '90b6c698-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '90b6c3d2-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:07.148537,message_received,gui_agent_2000@localhost:2000,"{'message_id': '90b6c698-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '90b6c3d2-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:11.518285,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:15:11.509060'}
2026-05-15T09:15:11.663463,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:15:11.653935'}
2026-05-15T09:15:12.035410,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '90b6c698-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '90b6c3d2-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:12.140133,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '93b1dae0-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '93b1d8a6-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:12.152058,message_received,gui_agent_2000@localhost:2000,"{'message_id': '93b1dae0-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '93b1d8a6-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:12.182914,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:15:12.174058'}
2026-05-15T09:15:14.740163,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '93b1dae0-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '93b1d8a6-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:17.143563,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '96ad907c-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '96ad8e10-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:17.154859,message_received,gui_agent_2000@localhost:2000,"{'message_id': '96ad907c-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '96ad8e10-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:21.581690,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '96ad907c-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '96ad8e10-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:21.781422,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:15:21.772594'}
2026-05-15T09:15:22.144354,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '99a88976-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '99a8873c-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:22.156141,message_received,gui_agent_2000@localhost:2000,"{'message_id': '99a88976-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '99a8873c-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:22.238325,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:15:22.227853'}
2026-05-15T09:15:22.426384,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:15:22.417758'}
2026-05-15T09:15:26.802636,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '99a88976-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '99a8873c-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:27.150076,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '9ca44cb4-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '9ca44a34-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:27.161610,message_received,gui_agent_2000@localhost:2000,"{'message_id': '9ca44cb4-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '9ca44a34-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:30.165532,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '9ca44cb4-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '9ca44a34-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:31.795707,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:15:31.787033'}
2026-05-15T09:15:31.958030,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:15:31.949666'}
2026-05-15T09:15:32.121720,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:15:32.113282'}
2026-05-15T09:15:32.149890,message_sent,mock_agent_3000@localhost:3000,"{'message_id': '9f9f63e0-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '9f9f6188-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:32.161015,message_received,gui_agent_2000@localhost:2000,"{'message_id': '9f9f63e0-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': '9f9f6188-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:35.669536,message_stored,gui_agent_2000@localhost:2000,"{'message_id': '9f9f63e0-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': '9f9f6188-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:37.154094,message_sent,mock_agent_3000@localhost:3000,"{'message_id': 'a29aed58-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'a29aeb00-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:37.166138,message_received,gui_agent_2000@localhost:2000,"{'message_id': 'a29aed58-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'a29aeb00-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:40.734133,message_stored,gui_agent_2000@localhost:2000,"{'message_id': 'a29aed58-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': 'a29aeb00-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:41.763384,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:15:41.754404'}
2026-05-15T09:15:42.154886,message_sent,mock_agent_3000@localhost:3000,"{'message_id': 'a59605ba-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'a596033a-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:42.162912,message_received,gui_agent_2000@localhost:2000,"{'message_id': 'a59605ba-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'a596033a-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:42.163020,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:15:42.158229'}
2026-05-15T09:15:42.356620,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:15:42.348007'}
2026-05-15T09:15:46.715547,message_stored,gui_agent_2000@localhost:2000,"{'message_id': 'a59605ba-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': 'a596033a-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:47.160304,message_sent,mock_agent_3000@localhost:3000,"{'message_id': 'a891a418-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'a891a184-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:47.171493,message_received,gui_agent_2000@localhost:2000,"{'message_id': 'a891a418-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'a891a184-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:51.525834,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:15:51.517272'}
2026-05-15T09:15:51.670412,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:15:51.662042'}
2026-05-15T09:15:52.105579,message_stored,gui_agent_2000@localhost:2000,"{'message_id': 'a891a418-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': 'a891a184-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:52.159826,message_sent,mock_agent_3000@localhost:3000,"{'message_id': 'ab8c9d80-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'ab8c9b00-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:52.170652,message_received,gui_agent_2000@localhost:2000,"{'message_id': 'ab8c9d80-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'ab8c9b00-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:15:52.283504,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:15:52.274623'}
2026-05-15T09:15:55.155879,message_stored,gui_agent_2000@localhost:2000,"{'message_id': 'ab8c9d80-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': 'ab8c9b00-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:15:57.165299,message_sent,mock_agent_3000@localhost:3000,"{'message_id': 'ae886460-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'ae8861e0-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:15:57.176293,message_received,gui_agent_2000@localhost:2000,"{'message_id': 'ae886460-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'ae8861e0-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:16:01.579182,message_stored,gui_agent_2000@localhost:2000,"{'message_id': 'ae886460-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': 'ae8861e0-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:16:01.745190,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:16:01.737042'}
2026-05-15T09:16:01.887289,agent_connection_verified,mock_agent_3000@localhost:3000,{'timestamp': '2026-05-15T09:16:01.878279'}
2026-05-15T09:16:02.165514,message_sent,mock_agent_3000@localhost:3000,"{'message_id': 'b1835c56-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'b18359ea-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:16:02.176811,message_received,gui_agent_2000@localhost:2000,"{'message_id': 'b1835c56-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'b18359ea-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:16:02.350140,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:16:02.339219'}
2026-05-15T09:16:06.590843,message_stored,gui_agent_2000@localhost:2000,"{'message_id': 'b1835c56-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': 'b18359ea-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:16:07.170743,message_sent,mock_agent_3000@localhost:3000,"{'message_id': 'b47f1aee-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'b47f1814-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'receivers': ['gui_agent_2000@localhost:2000']}"
2026-05-15T09:16:07.182786,message_received,gui_agent_2000@localhost:2000,"{'message_id': 'b47f1aee-503e-11f1-9b27-fdf2b1da3086', 'conversation_id': 'b47f1814-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'sender': 'mock_agent_3000@localhost:3000'}"
2026-05-15T09:16:09.980641,message_stored,gui_agent_2000@localhost:2000,"{'message_id': 'b47f1aee-503e-11f1-9b27-fdf2b1da3086', 'performative': 'inform', 'conversation_id': 'b47f1814-503e-11f1-9b27-fdf2b1da3086'}"
2026-05-15T09:16:11.661204,agent_connection_verified,sniffer@localhost:8001,{'timestamp': '2026-05-15T09:16:11.652322'}
2026-05-15T09:16:12.038619,agent_connection_verified,gui_agent_2000@localhost:2000,{'timestamp': '2026-05-15T09:16:12.029781'}
